series_id,nama_kabupaten_kota,periode_update,kategori,jumlah
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2025-06-01,Beras Medium,13054.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2025-07-01,Beras Medium,12968.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2025-08-01,Beras Medium,13500.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2025-09-01,Beras Medium,13500.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2025-10-01,Beras Medium,13500.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2025-11-01,Beras Medium,12966.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2025-12-01,Beras Medium,12933.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2026-01-01,Beras Medium,12866.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2026-02-01,Beras Medium,13133.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2026-03-01,Beras Medium,13366.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2026-04-01,Beras Medium,13133.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2026-05-01,Beras Medium,14100.0
Kabupaten Situbondo | Beras Medium,Kabupaten Situbondo,2026-06-01,Beras Medium,14100.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-01-01,Beras Premium,10786.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-02-01,Beras Premium,10400.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-03-01,Beras Premium,10495.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-04-01,Beras Premium,10300.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-05-01,Beras Premium,10300.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-06-01,Beras Premium,10331.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-07-01,Beras Premium,10380.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-08-01,Beras Premium,10277.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-09-01,Beras Premium,10500.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-10-01,Beras Premium,10425.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-11-01,Beras Premium,10230.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2020-12-01,Beras Premium,10434.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-01-01,Beras Premium,10500.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-02-01,Beras Premium,10485.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-03-01,Beras Premium,10060.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-04-01,Beras Premium,10002.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-05-01,Beras Premium,10002.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-06-01,Beras Premium,10000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-07-01,Beras Premium,9950.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-08-01,Beras Premium,9807.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-09-01,Beras Premium,10000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-10-01,Beras Premium,9800.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-11-01,Beras Premium,10000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2021-12-01,Beras Premium,10181.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-01-01,Beras Premium,10275.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-02-01,Beras Premium,10025.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-03-01,Beras Premium,10055.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-04-01,Beras Premium,10124.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-05-01,Beras Premium,10233.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-06-01,Beras Premium,10075.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-07-01,Beras Premium,10067.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-08-01,Beras Premium,10075.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-09-01,Beras Premium,10491.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-10-01,Beras Premium,10600.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-11-01,Beras Premium,10988.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2022-12-01,Beras Premium,11000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-01-01,Beras Premium,11000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-02-01,Beras Premium,11429.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-03-01,Beras Premium,11500.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-04-01,Beras Premium,11550.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-05-01,Beras Premium,11758.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-06-01,Beras Premium,11800.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-07-01,Beras Premium,11800.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-08-01,Beras Premium,11883.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-09-01,Beras Premium,12808.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-10-01,Beras Premium,13475.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-11-01,Beras Premium,13600.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2023-12-01,Beras Premium,13500.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-01-01,Beras Premium,13675.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-02-01,Beras Premium,14567.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-03-01,Beras Premium,14565.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-04-01,Beras Premium,13750.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-05-01,Beras Premium,13000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-06-01,Beras Premium,13800.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-07-01,Beras Premium,13950.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-08-01,Beras Premium,14000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-09-01,Beras Premium,14000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-10-01,Beras Premium,14000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-11-01,Beras Premium,13900.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2024-12-01,Beras Premium,14000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-01-01,Beras Premium,14000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-02-01,Beras Premium,14000.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-03-01,Beras Premium,14075.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-04-01,Beras Premium,14100.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-05-01,Beras Premium,14100.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-06-01,Beras Premium,14100.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-07-01,Beras Premium,14106.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-08-01,Beras Premium,15166.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-09-01,Beras Premium,15166.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-10-01,Beras Premium,15166.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-11-01,Beras Premium,14900.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2025-12-01,Beras Premium,14733.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2026-01-01,Beras Premium,14766.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2026-02-01,Beras Premium,14533.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2026-03-01,Beras Premium,14666.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2026-04-01,Beras Premium,14733.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2026-05-01,Beras Premium,15666.0
Kabupaten Situbondo | Beras Premium,Kabupaten Situbondo,2026-06-01,Beras Premium,15666.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-01-01,Jagung Pipil Kering,4338.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-02-01,Jagung Pipil Kering,4365.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-03-01,Jagung Pipil Kering,4295.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-04-01,Jagung Pipil Kering,4030.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-05-01,Jagung Pipil Kering,3359.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-06-01,Jagung Pipil Kering,3369.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-07-01,Jagung Pipil Kering,3287.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-08-01,Jagung Pipil Kering,3258.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-09-01,Jagung Pipil Kering,3258.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-10-01,Jagung Pipil Kering,3598.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-11-01,Jagung Pipil Kering,3826.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2020-12-01,Jagung Pipil Kering,4050.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-01-01,Jagung Pipil Kering,4000.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-02-01,Jagung Pipil Kering,3955.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-03-01,Jagung Pipil Kering,3931.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-04-01,Jagung Pipil Kering,4658.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-05-01,Jagung Pipil Kering,4658.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-06-01,Jagung Pipil Kering,4863.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-07-01,Jagung Pipil Kering,5040.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-08-01,Jagung Pipil Kering,5145.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-09-01,Jagung Pipil Kering,5314.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-10-01,Jagung Pipil Kering,5081.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-11-01,Jagung Pipil Kering,5200.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2021-12-01,Jagung Pipil Kering,5150.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-01-01,Jagung Pipil Kering,4975.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-02-01,Jagung Pipil Kering,4805.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-03-01,Jagung Pipil Kering,4780.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-04-01,Jagung Pipil Kering,5044.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-05-01,Jagung Pipil Kering,5093.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-06-01,Jagung Pipil Kering,4650.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-07-01,Jagung Pipil Kering,4065.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-08-01,Jagung Pipil Kering,4193.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-09-01,Jagung Pipil Kering,4269.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-10-01,Jagung Pipil Kering,3955.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-11-01,Jagung Pipil Kering,3798.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2022-12-01,Jagung Pipil Kering,3800.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-01-01,Jagung Pipil Kering,3800.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-02-01,Jagung Pipil Kering,4238.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-03-01,Jagung Pipil Kering,4550.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-04-01,Jagung Pipil Kering,5000.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-05-01,Jagung Pipil Kering,5263.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-06-01,Jagung Pipil Kering,5383.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-07-01,Jagung Pipil Kering,5113.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-08-01,Jagung Pipil Kering,5243.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-09-01,Jagung Pipil Kering,5721.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-10-01,Jagung Pipil Kering,5743.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-11-01,Jagung Pipil Kering,5815.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2023-12-01,Jagung Pipil Kering,6250.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-01-01,Jagung Pipil Kering,7235.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-02-01,Jagung Pipil Kering,7828.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-03-01,Jagung Pipil Kering,5218.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-04-01,Jagung Pipil Kering,4750.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-05-01,Jagung Pipil Kering,4240.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-06-01,Jagung Pipil Kering,4300.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-07-01,Jagung Pipil Kering,4050.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-08-01,Jagung Pipil Kering,4718.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-09-01,Jagung Pipil Kering,4650.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-10-01,Jagung Pipil Kering,4595.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-11-01,Jagung Pipil Kering,4500.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2024-12-01,Jagung Pipil Kering,4767.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-01-01,Jagung Pipil Kering,4602.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-02-01,Jagung Pipil Kering,4832.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-03-01,Jagung Pipil Kering,4946.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-04-01,Jagung Pipil Kering,4770.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-05-01,Jagung Pipil Kering,4700.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-06-01,Jagung Pipil Kering,4926.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-07-01,Jagung Pipil Kering,5156.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-08-01,Jagung Pipil Kering,11333.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-09-01,Jagung Pipil Kering,10000.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-10-01,Jagung Pipil Kering,10000.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-11-01,Jagung Pipil Kering,10333.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2025-12-01,Jagung Pipil Kering,10333.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2026-01-01,Jagung Pipil Kering,11000.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2026-02-01,Jagung Pipil Kering,11000.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2026-03-01,Jagung Pipil Kering,9333.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2026-04-01,Jagung Pipil Kering,9333.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2026-05-01,Jagung Pipil Kering,8666.0
Kabupaten Situbondo | Jagung Pipil Kering,Kabupaten Situbondo,2026-06-01,Jagung Pipil Kering,10666.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-01-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-02-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-03-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-04-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-05-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-06-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-07-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-08-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-09-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-10-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-11-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2020-12-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-01-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-02-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-03-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-04-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-05-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-06-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-07-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-08-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-09-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-10-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-11-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2021-12-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-01-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-02-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-03-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-04-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-05-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-06-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-07-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-08-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-09-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-10-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-11-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2022-12-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-01-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-02-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-03-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-04-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-05-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-06-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-07-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-08-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-09-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-10-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-11-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2023-12-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-01-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-02-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-03-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-04-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-05-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-06-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-07-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-08-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-09-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-10-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-11-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2024-12-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-01-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-02-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-03-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-04-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-05-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-06-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-07-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-08-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-09-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-10-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-11-01,Kedelai,14000.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2025-12-01,Kedelai,14000.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2026-01-01,Kedelai,15000.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2026-02-01,Kedelai,14666.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2026-03-01,Kedelai,16000.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2026-04-01,Kedelai,14333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2026-05-01,Kedelai,12333.0
Kabupaten Situbondo | Kedelai,Kabupaten Situbondo,2026-06-01,Kedelai,12333.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-01-01,Beras Medium,9005.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-02-01,Beras Medium,9005.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-03-01,Beras Medium,9055.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-04-01,Beras Medium,8725.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-05-01,Beras Medium,8031.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-06-01,Beras Medium,8250.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-07-01,Beras Medium,8594.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-08-01,Beras Medium,8575.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-09-01,Beras Medium,8500.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-10-01,Beras Medium,8575.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-11-01,Beras Medium,8650.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2020-12-01,Beras Medium,8500.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2021-01-01,Beras Medium,8530.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2021-02-01,Beras Medium,8600.0
Kabupaten Sumenep | Beras Medium,Kabupaten Sumenep,2021-03-01,Beras Medium,8429.0
